----------------------------------------------------------------------------------------------------------------
Search Criteria:,
"     Text Search: "STRIDES" (advanced)"
"     Limit to: Project Title"
----------------------------------------------------------------------------------------------------------------
"NIH Spending Categorization","Project Terms","Project Title","Public Health Relevance","Administering IC","Application ID","Award Notice Date","FOA","Project Number","Type","Activity","IC","Serial Number","Support Year","Suffix","Program Official Information","Project Start Date","Project End Date","Study Section","Subproject Number","Contact PI Person ID","Contact PI / Project Leader","Other PI or Project Leader(s)","Congressional District","Department","DUNS Number","FIPS","Latitude","Longitude","Organization ID (IPF)","Organization Name","Organization City","Organization State","Organization Type","Organization Zip","Organization Country","ARRA Indicator","Budget Start Date","Budget End Date","CFDA Code","Funding Mechanism","Fiscal Year","Total Cost","Total Cost (Sub Projects)","Funding IC(s)","Direct Cost IC","InDirect Cost IC","NIH COVID-19 Response","Total Cost IC",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10132496","4/2/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S2","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","3/24/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","2297935"," ","NINDS","3000","0"," ","3000",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10132496","4/2/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S2","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","3/24/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","2297935"," ","NIAID","240000","0"," ","240000",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10132496","4/2/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S2","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","3/24/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","2297935"," ","NEI","8400","0"," ","8400",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10132496","4/2/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S2","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","3/24/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","2297935"," ","NCI","20000","0"," ","20000",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10132496","4/2/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S2","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","3/24/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","2297935"," ","OD","1858535","0"," ","1858535",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Health Disparities; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10260820","9/16/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S5","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","9/15/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","3650639"," ","NIAID","100000","0"," ","100000",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Health Disparities; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10260820","9/16/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S5","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","9/15/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","3650639"," ","NEI","6000","0"," ","6000",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Health Disparities; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10260820","9/16/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S5","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","9/15/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","3650639"," ","NCI","4139","0"," ","4139",
"Cancer; Data Science; Eye Disease and Disorders of Vision; Health Disparities; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Commons;Data Science;Data Set;Economics;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data ecosystem;data warehouse;large datasets;programs;service providers","STRIDES","n/a","OD","10260820","9/16/2020 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S5","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","9/15/2020 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2020","3650639"," ","OD","3540500","0"," ","3540500",
"Cancer; Data Science; Genetics; Human Genome; Mental Health; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9998263","8/21/2019 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S1","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","8/20/2019 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2019","9299710"," ","OD","6855500","0"," ","6855500",
"Cancer; Data Science; Genetics; Human Genome; Mental Health; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9998263","8/21/2019 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S1","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","8/20/2019 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2019","9299710"," ","NIEHS","25000","0"," ","25000",
"Cancer; Data Science; Genetics; Human Genome; Mental Health; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9998263","8/21/2019 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S1","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","8/20/2019 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2019","9299710"," ","NHLBI","1000000","0"," ","1000000",
"Cancer; Data Science; Genetics; Human Genome; Mental Health; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9998263","8/21/2019 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S1","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","8/20/2019 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2019","9299710"," ","NHGRI","205000","0"," ","205000",
"Cancer; Data Science; Genetics; Human Genome; Mental Health; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9998263","8/21/2019 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S1","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","8/20/2019 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2019","9299710"," ","NIMH","250000","0"," ","250000",
"Cancer; Data Science; Genetics; Human Genome; Mental Health; Networking and Information Technology R&D (NITRD)","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9998263","8/21/2019 12:00:00 AM","RFA-OT-A1-038","3OT2OD027852-01S1","3","OT2","OD","027852","01","S","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","8/20/2019 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2019","9299710"," ","NCI","964210","0"," ","964210",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","NHGRI","450000","0"," ","450000",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","NINDS","230000","0"," ","230000",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","NIEHS","25000","0"," ","25000",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","NHLBI","2200000","0"," ","2200000",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","NIA","100000","0"," ","100000",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","NCI","875000","0"," ","875000",
"Aging; Cancer; Data Science; Genetics; Human Genome; Networking and Information Technology R&D (NITRD); Neurosciences","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9998204","8/20/2019 12:00:00 AM"," ","3OT2OD027060-01S1","3","OT2","OD","027060","01","S","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/19/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/9/2019 12:00:00 AM","7/19/2022 12:00:00 AM","310","Other","2019","10235500"," ","OD","6355500","0"," ","6355500",
"Networking and Information Technology R&D","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES","n/a","OD","9788669","9/24/2018 12:00:00 AM","RFA-OT-A1-038","1OT2OD027852-01","1","OT2","OD","027852","01"," ","WEBER, MICHAEL NICHOLAS N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","ZOD1-SRC(99)"," ","15679024","LIPKIN, JOEL A","Not Applicable","10","Unavailable","089896737","US"," "," ","10052403","FOUR POINTS TECHNOLOGY, LLC","CHANTILLY","VA","Domestic For-Profits","201513834","UNITED STATES","N","9/27/2018 12:00:00 AM","9/23/2022 12:00:00 AM","310","Other","2018","8000000"," ","OD","8000000"," "," ","8000000",
"Networking and Information Technology R&D","Address;Biomedical Research;Cloud Computing;Cloud Service;Communities;Data;Data Science;Data Set;Economics;Ecosystem;FAIR principles;Funding;Goals;Image;Individual;Modeling;Modernization;Phase;Policies;Procedures;Process;Research Infrastructure;Research Personnel;Science;Series;Services;Strategic Planning;Technology;Testing;United States National Institutes of Health;Work;cloud storage;computerized tools;data warehouse;programs;service providers","STRIDES ","n/a","OD","9742644","7/20/2018 12:00:00 AM"," ","1OT2OD027060-01","1","OT2","OD","027060","01"," ","WEBER, MICHAEL NICHOLAS N","8/1/2018 12:00:00 AM","7/31/2022 12:00:00 AM","ZHL1-SRC(99)"," ","15584968","DRINKWINE, TERRY ","Not Applicable","11","Unavailable","088365767","US"," "," ","10051506","CARAHSOFT TECHNOLOGY CORPORATION","RESTON","VA","Domestic For-Profits","201905328","UNITED STATES","N","8/1/2018 12:00:00 AM","7/31/2022 12:00:00 AM","310","Other","2018","8653424"," ","OD","8653424"," "," ","8653424",
